170 64 74 32
53 71 0.74 2127 1
53 72 0.26 2128 1
53 73 -0.14 2129 1
53 74 -0.92 2130 1
53 75 0.68 2131 1
53 76 0.6 2132 1
53 77 -0.68 2133 1
53 78 -0.64 2134 1
53 79 -0.64 2135 1
53 80 -0.38 2136 1
53 81 -0.14 2137 1
53 82 0.64 2138 1
53 83 0.04 2139 1
53 84 -0.6 2140 1
53 85 -0.1 2141 1
53 86 0.6 2142 1
53 87 0.24 2143 1
53 88 0.6 2144 1
53 89 0.42 2145 1
53 90 0.16 2146 1
53 91 -0.46 2147 1
53 92 -0.26 2148 1
53 93 -0.04 2149 1
53 94 -0.84 2150 1
53 95 -0.52 2151 1
53 96 0.1 2152 1
53 97 -0.24 2153 1
53 98 0.12 2154 1
53 99 0.1 2155 1
53 100 -0.92 2156 1
53 101 0.36 2157 1
53 102 -0.18 2158 1
53 103 -0.94 2159 1
54 64 -0.36 2160 1
54 65 0.44 2161 1
54 66 -0.02 2162 1
54 67 -0.16 2163 1
54 68 0.12 2164 1
54 69 -0.8 2165 1
54 70 0.02 2166 1
54 71 0.18 2167 1
54 72 0.66 2168 1
54 73 0.86 2169 1
54 74 -0.9 2170 1
54 75 -0.76 2171 1
54 76 -0.98 2172 1
54 77 0.52 2173 1
54 78 -0.2 2174 1
54 79 0.5 2175 1
54 80 0.18 2176 1
54 81 -0.36 2177 1
54 82 -0.26 2178 1
54 83 0.9 2179 1
54 84 0.24 2180 1
54 85 0.32 2181 1
54 86 0.74 2182 1
54 87 0.9 2183 1
54 88 0.26 2184 1
54 89 0.56 2185 1
54 90 -0.48 2186 1
54 91 0.24 2187 1
54 92 -0.92 2188 1
54 93 -0.66 2189 1
54 94 -0.62 2190 1
54 95 0.58 2191 1
54 96 -0.5 2192 1
54 97 -0.26 2193 1
54 98 0.02 2194 1
54 99 -0.22 2195 1
54 100 -0.42 2196 1
54 101 -0.56 2197 1
54 102 0.88 2198 1
54 103 -0.92 2199 1
55 64 -0.32 2200 1
55 65 -0.28 2201 1
55 66 0.5 2202 1
55 67 0.96 2203 1
55 68 0.1 2204 1
55 69 -0.54 2205 1
55 70 -1.0 2206 1
55 71 0.54 2207 1
55 72 -0.08 2208 1
55 73 -0.88 2209 1
55 74 0.94 2210 1
55 75 -0.7 2211 1
55 76 0.1 2212 1
55 77 0.46 2213 1
55 78 -0.7 2214 1
55 79 -0.48 2215 1
55 80 -0.28 2216 1
55 81 0.14 2217 1
55 82 0.0600000000000001 2218 1
55 83 0.34 2219 1
55 84 0.12 2220 1
55 85 0.0800000000000001 2221 1
55 86 -0.38 2222 1
55 87 0.62 2223 1
55 88 0.68 2224 1
55 89 0.86 2225 1
55 90 -0.76 2226 1
55 91 0.0800000000000001 2227 1
55 92 -0.6 2228 1
55 93 -0.8 2229 1
55 94 -0.02 2230 1
55 95 -0.12 2231 1
55 96 0.28 2232 1
55 97 0.52 2233 1
55 98 -0.84 2234 1
55 99 -0.36 2235 1
55 100 -0.72 2236 1
55 101 0.12 2237 1
55 102 0.54 2238 1
55 103 0.94 2239 1
56 64 0.28 2240 1
56 65 -0.76 2241 1
56 66 0.56 2242 1
56 67 -0.34 2243 1
56 68 -0.98 2244 1
56 69 0.86 2245 1
56 70 0.42 2246 1
56 71 0.1 2247 1
56 72 0.82 2248 1
56 73 -0.92 2249 1
56 74 -0.54 2250 1
56 75 -0.0600000000000001 2251 1
56 76 -1.0 2252 1
56 77 0.24 2253 1
56 78 0.64 2254 1
56 79 -0.56 2255 1
56 80 -0.58 2256 1
56 81 0.32 2257 1
56 82 -0.12 2258 1
56 83 -0.3 2259 1
56 84 -0.66 2260 1
56 85 0.86 2261 1
56 86 0.74 2262 1
56 87 0.96 2263 1
56 88 0.74 2264 1
56 89 0.34 2265 1
56 90 -0.7 2266 1
56 91 -0.94 2267 1
56 92 0.56 2268 1
56 93 -0.98 2269 1
56 94 0.68 2270 1
56 95 0.48 2271 1
56 96 0.92 2272 1
56 97 -0.28 2273 1
56 98 0.46 2274 1
56 99 0.74 2275 1
56 100 -0.78 2276 1
56 101 0.26 2277 1
56 102 0.82 2278 1
56 103 0.98 2279 1
57 64 0.36 2280 1
57 65 -0.12 2281 1
57 66 -0.1 2282 1
57 67 0.44 2283 1
57 68 0.9 2284 1
57 69 -0.4 2285 1
57 70 0.76 2286 1
57 71 -0.04 2287 1
57 72 -0.78 2288 1
57 73 -0.86 2289 1
57 74 -0.96 2290 1
57 75 -0.12 2291 1
57 76 -0.16 2292 1
57 77 0.52 2293 1
57 78 -0.12 2294 1
57 79 0.36 2295 1
57 80 -0.18 2296 1
57 81 -0.0600000000000001 2297 1
57 82 0.7 2298 1
57 83 -0.12 2299 1
57 84 0.1 2300 1
57 85 -0.94 2301 1
57 86 0.66 2302 1
57 87 0.1 2303 1
57 88 0.02 2304 1
57 89 -0.58 2305 1
57 90 0.24 2306 1
57 91 0.3 2307 1
57 92 0.48 2308 1
57 93 0.1 2309 1
57 94 0.58 2310 1
57 95 -0.62 2311 1
57 96 0.6 2312 1
57 97 -0.44 2313 1
57 98 0.32 2314 1
57 99 0.22 2315 1
57 100 0.58 2316 1
57 101 -0.34 2317 1
57 102 0.14 2318 1
57 103 0.52 2319 1
58 64 0.02 2320 1
58 65 0.84 2321 1
58 66 -0.76 2322 1
58 67 -0.4 2323 1
58 68 0.72 2324 1
58 69 -0.82 2325 1
58 70 0.54 2326 1
58 71 0.5 2327 1
58 72 -0.14 2328 1
58 73 -0.62 2329 1
58 74 0.22 2330 1
58 75 -0.96 2331 1
58 76 0.1 2332 1
58 77 -0.56 2333 1
58 78 -0.46 2334 1
58 79 0.56 2335 1
58 80 0.72 2336 1
58 81 0.1 2337 1
58 82 -0.62 2338 1
58 83 0.28 2339 1
58 84 -0.6 2340 1
58 85 0.12 2341 1
58 86 0.94 2342 1
58 87 0.28 2343 1
58 88 0.5 2344 1
58 89 0.32 2345 1
58 90 0.58 2346 1
58 91 0.96 2347 1
58 92 0.1 2348 1
58 93 -0.26 2349 1
58 94 -0.42 2350 1
58 95 0.36 2351 1
58 96 0.86 2352 1
58 97 0.46 2353 1
58 98 0.32 2354 1
58 99 0.94 2355 1
58 100 0.86 2356 1
58 101 -0.62 2357 1
58 102 -0.14 2358 1
58 103 0.86 2359 1
59 64 -0.74 2360 1
59 65 0.28 2361 1
59 66 0.14 2362 1
59 67 -0.08 2363 1
59 68 0.68 2364 1
59 69 -0.52 2365 1
59 70 0.42 2366 1
59 71 0.58 2367 1
59 72 0.0800000000000001 2368 1
59 73 0.3 2369 1
59 74 -0.3 2370 1
59 75 0.4 2371 1
59 76 0.44 2372 1
59 77 -0.72 2373 1
59 78 -0.58 2374 1
59 79 -0.82 2375 1
59 80 0.0800000000000001 2376 1
59 81 -0.6 2377 1
59 82 -0.4 2378 1
59 83 0.1 2379 1
59 84 0.32 2380 1
59 85 0.0 2381 1
59 86 0.16 2382 1
59 87 0.54 2383 1
59 88 0.96 2384 1
59 89 0.24 2385 1
59 90 0.0600000000000001 2386 1
59 91 -0.28 2387 1
59 92 0.12 2388 1
59 93 -0.46 2389 1
59 94 -0.7 2390 1
59 95 -0.12 2391 1
59 96 -0.16 2392 1
59 97 0.68 2393 1
59 98 -0.3 2394 1
59 99 0.64 2395 1
59 100 -0.74 2396 1
59 101 0.44 2397 1
59 102 -0.94 2398 1
59 103 0.84 2399 1
60 64 0.76 2400 1
60 65 -0.52 2401 1
60 66 -0.26 2402 1
60 67 0.46 2403 1
60 68 0.48 2404 1
60 69 0.52 2405 1
60 70 -0.84 2406 1
60 71 0.44 2407 1
60 72 -0.32 2408 1
60 73 0.44 2409 1
60 74 0.46 2410 1
60 75 -0.0600000000000001 2411 1
60 76 0.02 2412 1
60 77 -0.86 2413 1
60 78 0.48 2414 1
60 79 0.82 2415 1
60 80 -0.22 2416 1
60 81 0.94 2417 1
60 82 -0.36 2418 1
60 83 0.56 2419 1
60 84 -0.16 2420 1
60 85 -0.32 2421 1
60 86 0.62 2422 1
60 87 -0.5 2423 1
60 88 -0.42 2424 1
60 89 0.42 2425 1
60 90 0.36 2426 1
60 91 0.14 2427 1
60 92 0.0800000000000001 2428 1
60 93 0.76 2429 1
60 94 0.14 2430 1
60 95 -0.2 2431 1
60 96 0.0 2432 1
60 97 0.5 2433 1
60 98 0.64 2434 1
60 99 0.78 2435 1
60 100 0.82 2436 1
60 101 0.12 2437 1
60 102 -0.5 2438 1
60 103 0.6 2439 1
61 64 0.28 2440 1
61 65 -0.46 2441 1
61 66 0.62 2442 1
61 67 -0.38 2443 1
61 68 -0.9 2444 1
61 69 -0.32 2445 1
61 70 -0.32 2446 1
61 71 -0.0600000000000001 2447 1
61 72 -0.7 2448 1
61 73 0.48 2449 1
61 74 0.48 2450 1
61 75 -0.8 2451 1
61 76 0.56 2452 1
61 77 -0.88 2453 1
61 78 -0.82 2454 1
61 79 -0.4 2455 1
61 80 0.66 2456 1
61 81 0.8 2457 1
61 82 0.7 2458 1
61 83 -0.0600000000000001 2459 1
61 84 -0.24 2460 1
61 85 -0.58 2461 1
61 86 0.96 2462 1
61 87 0.24 2463 1
61 88 -0.86 2464 1
61 89 -0.3 2465 1
61 90 0.86 2466 1
61 91 0.98 2467 1
61 92 -1.0 2468 1
61 93 0.78 2469 1
61 94 0.26 2470 1
61 95 0.0 2471 1
61 96 -1.0 2472 1
61 97 0.7 2473 1
61 98 0.16 2474 1
61 99 0.7 2475 1
61 100 -0.66 2476 1
61 101 -0.64 2477 1
61 102 -0.36 2478 1
61 103 -0.98 2479 1
62 64 -1.0 2480 1
62 65 0.0800000000000001 2481 1
62 66 0.54 2482 1
62 67 -0.96 2483 1
62 68 0.48 2484 1
62 69 -0.18 2485 1
62 70 0.6 2486 1
62 71 0.78 2487 1
62 72 0.78 2488 1
62 73 0.66 2489 1
62 74 0.96 2490 1
62 75 -0.7 2491 1
62 76 0.54 2492 1
62 77 -0.68 2493 1
62 78 -0.86 2494 1
62 79 0.0800000000000001 2495 1
62 80 0.14 2496 1
62 81 0.0800000000000001 2497 1
62 82 0.56 2498 1
62 83 0.46 2499 1
62 84 -0.74 2500 1
62 85 -0.64 2501 1
62 86 0.24 2502 1
62 87 0.76 2503 1
62 88 -0.64 2504 1
62 89 0.36 2505 1
62 90 -0.56 2506 1
62 91 -0.18 2507 1
62 92 -0.02 2508 1
62 93 -0.46 2509 1
62 94 0.24 2510 1
62 95 -0.48 2511 1
62 96 0.64 2512 1
62 97 -0.14 2513 1
62 98 -0.5 2514 1
62 99 0.72 2515 1
62 100 -0.08 2516 1
62 101 -0.86 2517 1
62 102 0.48 2518 1
62 103 -0.92 2519 1
63 64 0.14 2520 1
63 65 0.82 2521 1
63 66 0.9 2522 1
63 67 0.64 2523 1
63 68 -0.52 2524 1
63 69 0.54 2525 1
63 70 0.26 2526 1
63 71 0.3 2527 1
63 72 -0.46 2528 1
63 73 -0.86 2529 1
63 74 -0.22 2530 1
63 75 0.0800000000000001 2531 1
63 76 0.16 2532 1
63 77 0.64 2533 1
63 78 0.9 2534 1
63 79 -0.48 2535 1
63 80 0.24 2536 1
63 81 -0.52 2537 1
63 82 -0.94 2538 1
63 83 0.62 2539 1
63 84 0.18 2540 1
63 85 0.78 2541 1
63 86 0.52 2542 1
63 87 0.26 2543 1
63 88 -0.46 2544 1
63 89 -0.12 2545 1
63 90 0.34 2546 1
63 91 0.86 2547 1
63 92 0.02 2548 1
63 93 0.34 2549 1
63 94 -0.7 2550 1
63 95 -0.34 2551 1
63 96 0.94 2552 1
63 97 -0.24 2553 1
63 98 0.7 2554 1
63 99 -0.84 2555 1
63 100 0.26 2556 1
63 101 -0.02 2557 1
63 102 -0.24 2558 1
63 103 -0.86 2559 1
64 104 -0.92 2560 1
64 105 0.52 2561 1
64 106 -0.32 2562 1
64 107 -0.68 2563 1
64 108 0.98 2564 1
64 109 -0.82 2565 1
64 110 0.76 2566 1
64 111 -0.52 2567 1
64 112 -0.04 2568 1
64 113 -0.56 2569 1
64 114 -0.16 2570 1
64 115 0.76 2571 1
64 116 0.4 2572 1
64 117 0.72 2573 1
64 118 0.38 2574 1
64 119 -0.84 2575 1
64 120 -0.46 2576 1
64 121 -0.64 2577 1
64 122 -0.0600000000000001 2578 1
64 123 -0.08 2579 1
64 124 -0.04 2580 1
64 125 -0.98 2581 1
64 126 0.16 2582 1
64 127 0.0600000000000001 2583 1
64 128 -0.12 2584 1
64 129 -0.98 2585 1
64 130 -0.26 2586 1
64 131 0.0 2587 1
64 132 -1.0 2588 1
64 133 0.32 2589 1
64 134 0.14 2590 1
64 135 -0.14 2591 1
64 136 -0.58 2592 1
64 137 -0.14 2593 1
65 104 -0.44 2594 1
65 105 0.98 2595 1
65 106 -0.58 2596 1
65 107 0.0 2597 1
65 108 0.44 2598 1
65 109 0.84 2599 1
65 110 0.32 2600 1
65 111 0.9 2601 1
65 112 -0.84 2602 1
65 113 -0.76 2603 1
65 114 0.74 2604 1
65 115 -0.62 2605 1
65 116 0.98 2606 1
65 117 -0.54 2607 1
65 118 0.52 2608 1
65 119 0.94 2609 1
65 120 -0.1 2610 1
65 121 -0.1 2611 1
65 122 -0.34 2612 1
65 123 0.98 2613 1
65 124 0.34 2614 1
65 125 -0.24 2615 1
65 126 -0.3 2616 1
65 127 -0.76 2617 1
65 128 0.52 2618 1
65 129 -0.72 2619 1
65 130 -0.14 2620 1
65 131 0.74 2621 1
65 132 -0.96 2622 1
65 133 -0.4 2623 1
65 134 0.26 2624 1
65 135 -0.02 2625 1
65 136 0.64 2626 1
65 137 -0.54 2627 1
66 104 -0.96 2628 1
66 105 -0.9 2629 1
66 106 -0.84 2630 1
66 107 -0.74 2631 1
66 108 0.88 2632 1
66 109 0.74 2633 1
66 110 -0.32 2634 1
66 111 -0.34 2635 1
66 112 -0.52 2636 1
66 113 0.3 2637 1
66 114 -0.84 2638 1
66 115 0.28 2639 1
66 116 -0.86 2640 1
66 117 -0.96 2641 1
66 118 0.34 2642 1
66 119 -0.52 2643 1
66 120 0.86 2644 1
66 121 0.88 2645 1
66 122 -0.12 2646 1
66 123 0.78 2647 1
66 124 -0.54 2648 1
66 125 -0.38 2649 1
66 126 -0.3 2650 1
66 127 -0.34 2651 1
66 128 -0.52 2652 1
66 129 -0.54 2653 1
66 130 0.6 2654 1
66 131 0.66 2655 1
66 132 -0.34 2656 1
66 133 -0.58 2657 1
66 134 0.64 2658 1
66 135 0.52 2659 1
66 136 0.14 2660 1
66 137 -0.66 2661 1
67 104 0.12 2662 1
67 105 -0.86 2663 1
67 106 0.58 2664 1
67 107 -0.54 2665 1
67 108 -0.48 2666 1
67 109 -0.16 2667 1
67 110 -0.52 2668 1
67 111 -0.52 2669 1
67 112 -0.48 2670 1
67 113 -0.82 2671 1
67 114 0.84 2672 1
67 115 -0.6 2673 1
67 116 -0.68 2674 1
67 117 0.42 2675 1
67 118 0.68 2676 1
67 119 0.4 2677 1
67 120 -0.5 2678 1
67 121 -0.42 2679 1
67 122 0.26 2680 1
67 123 -0.18 2681 1
67 124 0.26 2682 1
67 125 0.7 2683 1
67 126 -0.36 2684 1
67 127 0.26 2685 1
67 128 0.82 2686 1
67 129 -0.72 2687 1
67 130 0.0600000000000001 2688 1
67 131 0.54 2689 1
67 132 0.26 2690 1
67 133 0.64 2691 1
67 134 0.44 2692 1
67 135 0.92 2693 1
67 136 -0.32 2694 1
67 137 0.58 2695 1
68 104 0.9 2696 1
68 105 0.16 2697 1
68 106 0.82 2698 1
68 107 -0.64 2699 1
68 108 -0.4 2700 1
68 109 -0.34 2701 1
68 110 -0.8 2702 1
68 111 0.6 2703 1
68 112 0.96 2704 1
68 113 -0.72 2705 1
68 114 0.38 2706 1
68 115 0.2 2707 1
68 116 -0.34 2708 1
68 117 -0.96 2709 1
68 118 0.0600000000000001 2710 1
68 119 -0.18 2711 1
68 120 0.68 2712 1
68 121 0.46 2713 1
68 122 0.58 2714 1
68 123 -0.52 2715 1
68 124 0.56 2716 1
68 125 0.46 2717 1
68 126 0.2 2718 1
68 127 -0.92 2719 1
68 128 0.18 2720 1
68 129 0.42 2721 1
68 130 -0.22 2722 1
68 131 0.46 2723 1
68 132 -0.62 2724 1
68 133 0.1 2725 1
68 134 0.02 2726 1
68 135 0.76 2727 1
68 136 0.72 2728 1
68 137 0.84 2729 1
69 104 -0.44 2730 1
69 105 0.54 2731 1
69 106 -0.84 2732 1
69 107 0.12 2733 1
69 108 -0.96 2734 1
69 109 -0.86 2735 1
69 110 0.86 2736 1
69 111 0.4 2737 1
69 112 0.98 2738 1
69 113 0.78 2739 1
69 114 -0.24 2740 1
69 115 0.9 2741 1
69 116 -0.14 2742 1
69 117 -0.86 2743 1
69 118 0.94 2744 1
69 119 -0.56 2745 1
69 120 0.2 2746 1
69 121 0.26 2747 1
69 122 0.92 2748 1
69 123 0.78 2749 1
69 124 -0.54 2750 1
69 125 0.86 2751 1
69 126 0.38 2752 1
69 127 -0.5 2753 1
69 128 0.46 2754 1
69 129 0.16 2755 1
69 130 -0.96 2756 1
69 131 0.16 2757 1
69 132 -0.86 2758 1
69 133 0.6 2759 1
69 134 -0.46 2760 1
69 135 0.6 2761 1
69 136 0.62 2762 1
69 137 0.04 2763 1
70 104 0.8 2764 1
70 105 -0.78 2765 1
70 106 -0.72 2766 1
70 107 -0.84 2767 1
70 108 0.26 2768 1
70 109 0.98 2769 1
70 110 0.56 2770 1
70 111 0.92 2771 1
70 112 -0.08 2772 1
70 113 -0.08 2773 1
70 114 -0.48 2774 1
70 115 0.0600000000000001 2775 1
70 116 -0.78 2776 1
70 117 0.98 2777 1
70 118 -0.78 2778 1
70 119 -0.2 2779 1
70 120 -0.88 2780 1
70 121 0.94 2781 1
70 122 0.42 2782 1
70 123 0.0 2783 1
70 124 -1.0 2784 1
70 125 -0.34 2785 1
70 126 0.9 2786 1
70 127 0.94 2787 1
70 128 -0.64 2788 1
70 129 0.5 2789 1
70 130 0.34 2790 1
70 131 -0.58 2791 1
70 132 0.44 2792 1
70 133 0.8 2793 1
70 134 0.16 2794 1
70 135 0.0800000000000001 2795 1
70 136 -0.56 2796 1
70 137 -0.02 2797 1
71 104 -0.56 2798 1
71 105 -0.3 2799 1
71 106 0.0800000000000001 2800 1
71 107 -0.88 2801 1
71 108 0.02 2802 1
71 109 0.5 2803 1
71 110 0.68 2804 1
71 111 -0.18 2805 1
71 112 0.96 2806 1
71 113 0.94 2807 1
71 114 0.68 2808 1
71 115 -0.32 2809 1
71 116 0.94 2810 1
71 117 -0.12 2811 1
71 118 0.7 2812 1
71 119 0.92 2813 1
71 120 -1.0 2814 1
71 121 -0.8 2815 1
71 122 -0.92 2816 1
71 123 0.58 2817 1
71 124 -0.56 2818 1
71 125 0.42 2819 1
71 126 -0.04 2820 1
71 127 -0.02 2821 1
71 128 -0.1 2822 1
71 129 0.12 2823 1
71 130 0.82 2824 1
71 131 0.14 2825 1
71 132 0.54 2826 1
71 133 0.36 2827 1
71 134 -0.0600000000000001 2828 1
71 135 0.4 2829 1
71 136 0.42 2830 1
71 137 0.02 2831 1
72 104 -0.72 2832 1
72 105 -0.64 2833 1
72 106 -0.46 2834 1
72 107 0.3 2835 1
72 108 -0.66 2836 1
72 109 0.26 2837 1
72 110 -0.9 2838 1
72 111 0.0600000000000001 2839 1
72 112 0.64 2840 1
72 113 -0.24 2841 1
72 114 -0.58 2842 1
72 115 0.34 2843 1
72 116 -0.48 2844 1
72 117 -0.32 2845 1
72 118 -0.0600000000000001 2846 1
72 119 0.36 2847 1
72 120 0.56 2848 1
72 121 -0.12 2849 1
72 122 -0.92 2850 1
72 123 -0.02 2851 1
72 124 0.5 2852 1
72 125 0.98 2853 1
72 126 -0.68 2854 1
72 127 -0.0600000000000001 2855 1
72 128 -0.84 2856 1
72 129 0.74 2857 1
72 130 -0.0600000000000001 2858 1
72 131 0.28 2859 1
72 132 -0.56 2860 1
72 133 -0.6 2861 1
72 134 -0.14 2862 1
72 135 -0.5 2863 1
72 136 -0.2 2864 1
72 137 -0.58 2865 1
73 104 0.82 2866 1
73 105 0.02 2867 1
73 106 0.26 2868 1
73 107 0.28 2869 1
73 108 -0.28 2870 1
73 109 -0.42 2871 1
73 110 0.0 2872 1
73 111 0.86 2873 1
73 112 -0.48 2874 1
73 113 -0.1 2875 1
73 114 -0.38 2876 1
73 115 0.78 2877 1
73 116 -0.8 2878 1
73 117 -0.54 2879 1
73 118 -0.52 2880 1
73 119 0.64 2881 1
73 120 0.26 2882 1
73 121 0.92 2883 1
73 122 -0.86 2884 1
73 123 0.36 2885 1
73 124 -0.94 2886 1
73 125 0.4 2887 1
73 126 -0.58 2888 1
73 127 0.56 2889 1
73 128 -0.66 2890 1
73 129 -0.72 2891 1
73 130 -0.0600000000000001 2892 1
73 131 0.52 2893 1
73 132 -1.0 2894 1
73 133 0.36 2895 1
73 134 0.9 2896 1
73 135 0.38 2897 1
73 136 0.64 2898 1
73 137 -0.38 2899 1
74 104 0.52 2900 1
74 105 0.14 2901 1
74 106 0.26 2902 1
74 107 0.58 2903 1
74 108 -0.6 2904 1
74 109 -0.36 2905 1
74 110 -0.76 2906 1
74 111 -0.58 2907 1
74 112 0.88 2908 1
74 113 0.2 2909 1
74 114 0.76 2910 1
74 115 -0.54 2911 1
74 116 0.04 2912 1
74 117 -0.2 2913 1
74 118 0.0800000000000001 2914 1
74 119 0.56 2915 1
74 120 0.14 2916 1
74 121 0.22 2917 1
74 122 -0.92 2918 1
74 123 -0.04 2919 1
74 124 0.92 2920 1
74 125 0.3 2921 1
74 126 0.42 2922 1
74 127 -0.36 2923 1
74 128 0.8 2924 1
74 129 -0.98 2925 1
74 130 0.22 2926 1
74 131 -0.8 2927 1
74 132 0.14 2928 1
74 133 -0.64 2929 1
74 134 -0.1 2930 1
74 135 0.94 2931 1
74 136 0.0 2932 1
74 137 -0.78 2933 1
75 104 0.38 2934 1
75 105 0.76 2935 1
75 106 0.2 2936 1
75 107 -0.26 2937 1
75 108 0.1 2938 1
75 109 0.78 2939 1
75 110 0.7 2940 1
75 111 0.3 2941 1
75 112 -0.24 2942 1
75 113 0.56 2943 1
75 114 0.02 2944 1
75 115 -0.32 2945 1
75 116 -0.48 2946 1
75 117 -0.74 2947 1
75 118 0.18 2948 1
75 119 -0.98 2949 1
75 120 0.32 2950 1
75 121 0.96 2951 1
75 122 0.7 2952 1
75 123 -0.5 2953 1
75 124 0.84 2954 1
75 125 0.8 2955 1
75 126 0.9 2956 1
75 127 0.2 2957 1
75 128 0.96 2958 1
75 129 0.04 2959 1
75 130 -0.18 2960 1
75 131 0.12 2961 1
75 132 -0.24 2962 1
75 133 -0.2 2963 1
75 134 -0.42 2964 1
75 135 0.38 2965 1
75 136 0.86 2966 1
75 137 -0.52 2967 1
76 104 -0.88 2968 1
76 105 -0.24 2969 1
76 106 0.24 2970 1
76 107 0.9 2971 1
76 108 -0.66 2972 1
76 109 -0.72 2973 1
76 110 -0.58 2974 1
76 111 0.56 2975 1
76 112 0.1 2976 1
76 113 0.56 2977 1
76 114 0.0 2978 1
76 115 0.92 2979 1
76 116 0.18 2980 1
76 117 0.66 2981 1
76 118 0.0600000000000001 2982 1
76 119 0.14 2983 1
76 120 -0.76 2984 1
76 121 0.38 2985 1
76 122 0.18 2986 1
76 123 -0.9 2987 1
76 124 -0.56 2988 1
76 125 0.64 2989 1
76 126 0.56 2990 1
76 127 0.2 2991 1
76 128 0.8 2992 1
76 129 -0.72 2993 1
76 130 0.0 2994 1
76 131 0.92 2995 1
76 132 0.86 2996 1
76 133 -0.58 2997 1
76 134 0.74 2998 1
76 135 0.88 2999 1
76 136 0.66 3000 1
76 137 0.58 3001 1
77 104 -0.9 3002 1
77 105 -0.22 3003 1
77 106 0.34 3004 1
77 107 0.88 3005 1
77 108 0.42 3006 1
77 109 -0.7 3007 1
77 110 0.7 3008 1
77 111 -0.62 3009 1
77 112 -0.74 3010 1
77 113 0.7 3011 1
77 114 0.72 3012 1
77 115 0.74 3013 1
77 116 -0.5 3014 1
77 117 0.2 3015 1
77 118 0.68 3016 1
77 119 -0.26 3017 1
77 120 -0.42 3018 1
77 121 -0.5 3019 1
77 122 -0.16 3020 1
77 123 0.2 3021 1
77 124 0.74 3022 1
77 125 0.44 3023 1
77 126 -0.78 3024 1
77 127 0.82 3025 1
77 128 -0.6 3026 1
77 129 -0.3 3027 1
77 130 -0.98 3028 1
77 131 -0.56 3029 1
77 132 0.36 3030 1
77 133 -0.34 3031 1
77 134 -0.76 3032 1
77 135 0.74 3033 1
77 136 -0.72 3034 1
77 137 0.26 3035 1
78 104 -0.86 3036 1
78 105 0.6 3037 1
78 106 0.6 3038 1
78 107 -0.48 3039 1
78 108 -0.18 3040 1
78 109 -0.74 3041 1
78 110 -0.42 3042 1
78 111 0.92 3043 1
78 112 0.76 3044 1
78 113 -0.8 3045 1
78 114 -0.04 3046 1
78 115 0.58 3047 1
78 116 -0.44 3048 1
78 117 0.56 3049 1
78 118 -0.76 3050 1
78 119 -0.46 3051 1
78 120 0.46 3052 1
78 121 0.88 3053 1
78 122 0.92 3054 1
78 123 -0.46 3055 1
78 124 -0.04 3056 1
78 125 -0.96 3057 1
78 126 -0.86 3058 1
78 127 -0.04 3059 1
78 128 -0.14 3060 1
78 129 0.82 3061 1
78 130 -0.32 3062 1
78 131 -0.5 3063 1
78 132 -0.84 3064 1
78 133 0.14 3065 1
78 134 -0.18 3066 1
78 135 0.26 3067 1
78 136 0.9 3068 1
78 137 -0.92 3069 1
79 104 -0.94 3070 1
79 105 -0.28 3071 1
79 106 -0.38 3072 1
79 107 0.1 3073 1
79 108 0.68 3074 1
79 109 -0.7 3075 1
79 110 0.92 3076 1
79 111 -0.12 3077 1
79 112 -0.5 3078 1
79 113 0.4 3079 1
79 114 -0.94 3080 1
79 115 0.02 3081 1
79 116 0.76 3082 1
79 117 -0.32 3083 1
79 118 -0.58 3084 1
79 119 -0.1 3085 1
79 120 -0.8 3086 1
79 121 -0.56 3087 1
79 122 0.16 3088 1
79 123 0.74 3089 1
79 124 0.26 3090 1
79 125 0.74 3091 1
79 126 0.42 3092 1
79 127 0.46 3093 1
79 128 -1.0 3094 1
79 129 0.64 3095 1
79 130 -0.98 3096 1
79 131 0.26 3097 1
79 132 -0.9 3098 1
79 133 -0.7 3099 1
79 134 -0.8 3100 1
79 135 -0.72 3101 1
79 136 0.82 3102 1
79 137 -0.72 3103 1
80 104 -0.26 3104 1
80 105 0.0 3105 1
80 106 -0.22 3106 1
80 107 0.64 3107 1
80 108 0.94 3108 1
80 109 -0.0600000000000001 3109 1
80 110 0.38 3110 1
80 111 0.5 3111 1
80 112 0.54 3112 1
80 113 0.9 3113 1
80 114 -0.92 3114 1
80 115 0.0600000000000001 3115 1
80 116 0.12 3116 1
80 117 0.44 3117 1
80 118 -0.2 3118 1
80 119 0.62 3119 1
80 120 -0.94 3120 1
80 121 -0.74 3121 1
80 122 0.4 3122 1
80 123 0.28 3123 1
80 124 -0.16 3124 1
80 125 -0.64 3125 1
80 126 0.84 3126 1
80 127 -0.86 3127 1
80 128 0.12 3128 1
80 129 0.94 3129 1
80 130 -0.42 3130 1
80 131 -0.14 3131 1
80 132 -0.14 3132 1
80 133 0.7 3133 1
80 134 0.16 3134 1
80 135 0.92 3135 1
80 136 0.6 3136 1
80 137 0.72 3137 1
81 104 0.16 3138 1
81 105 -0.86 3139 1
81 106 0.14 3140 1
81 107 0.96 3141 1
81 108 -0.98 3142 1
81 109 0.38 3143 1
81 110 0.0800000000000001 3144 1
81 111 0.0 3145 1
81 112 0.18 3146 1
81 113 -0.76 3147 1
81 114 -0.52 3148 1
81 115 0.44 3149 1
81 116 0.76 3150 1
81 117 -0.16 3151 1
81 118 0.8 3152 1
